,Clip,Activity,Assessment,Game,session_title,accumulated_correct_attempts,accumulated_uncorrect_attempts,duration_mean,accumulated_accuracy,accuracy_group,0,1,2,3,accumulated_accuracy_group,accumulated_actions
1421,80,18,70,5,20,27,59,85.34285714285714,0.30059523809523814,0,43,6,3,18,0.9428571428571428,2707
1422,81,19,71,5,35,27,63,84.78873239436619,0.29636150234741787,1,44,6,3,18,0.9295774647887324,2791
1423,82,19,73,5,12,28,65,84.32876712328768,0.2928082191780822,0,45,7,3,18,0.9178082191780822,2825
1424,83,20,74,6,8,28,66,83.66216216216216,0.28885135135135137,0,46,7,3,18,0.9054054054054054,2870
1425,83,20,75,6,8,28,67,82.61333333333333,0.285,2,47,7,3,18,0.8933333333333333,2877
1426,84,20,76,7,12,29,68,81.85526315789474,0.2878289473684211,0,47,7,4,18,0.9078947368421053,2910
1427,84,20,77,7,12,29,69,81.07792207792208,0.2840909090909091,3,48,7,4,18,0.8961038961038961,2928
1428,84,20,78,7,12,30,69,81.14102564102564,0.2932692307692308,2,48,7,4,19,0.9230769230769231,2969
1429,84,20,79,7,12,31,70,80.88607594936708,0.2958860759493671,1,48,7,5,19,0.9367088607594937,3020
1430,84,20,80,7,12,32,73,81.1,0.2953125,3,48,8,5,19,0.9375,3098
1431,85,23,81,7,35,33,73,80.60493827160494,0.30401234567901236,3,48,8,5,20,0.9629629629629629,3216
1432,86,23,82,7,12,34,73,80.01219512195122,0.3125,2,48,8,5,21,0.9878048780487805,3243
1433,86,23,83,7,12,35,74,80.06024096385542,0.3147590361445783,2,48,8,6,21,1.0,3291
1434,93,26,84,10,21,36,75,80.27380952380952,0.3169642857142857,2,48,8,7,21,1.0119047619047619,3773
1435,95,26,85,10,20,37,76,80.11764705882354,0.3191176470588235,0,48,8,8,21,1.0235294117647058,3817
1436,99,28,86,10,8,37,85,81.30232558139535,0.31540697674418605,3,49,8,8,21,1.0116279069767442,3961
1437,99,28,87,10,8,38,85,80.82758620689656,0.3232758620689655,1,49,8,8,22,1.0344827586206897,4103
1438,100,28,88,12,35,39,88,80.375,0.3224431818181818,3,49,9,8,22,1.0340909090909092,4551
1439,102,30,89,12,21,40,88,80.08988764044943,0.3300561797752809,2,49,9,8,23,1.0561797752808988,4656
1440,102,30,90,12,21,41,89,79.91111111111111,0.33194444444444443,3,49,9,9,23,1.0666666666666667,4705
1441,104,30,91,12,20,42,89,79.32967032967034,0.3392857142857143,0,49,9,9,24,1.0879120879120878,4740
1442,106,33,94,13,20,42,92,77.38297872340425,0.32845744680851063,0,52,9,9,24,1.053191489361702,5041
1443,5,1,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,219
1444,6,2,1,4,12,1,0,22.0,1.0,2,0,0,0,1,3.0,387
1445,11,4,2,5,21,2,1,43.0,0.75,3,0,0,1,1,2.5,775
1446,13,5,3,6,20,3,1,40.0,0.8333333333333334,1,0,0,1,2,2.6666666666666665,1048
1447,13,6,4,7,8,4,4,47.75,0.6875,3,0,1,1,2,2.25,1348
1448,18,10,5,12,8,5,4,42.6,0.75,3,0,1,1,3,2.4,2427
1449,20,11,6,14,12,6,4,41.0,0.7916666666666666,2,0,1,1,4,2.5,2714
1450,24,13,7,14,21,7,5,42.42857142857143,0.75,3,0,1,2,4,2.4285714285714284,3115
1451,28,14,8,16,20,8,5,41.625,0.78125,2,0,1,2,5,2.5,3583
1452,31,14,9,18,35,9,6,45.666666666666664,0.75,3,0,1,3,5,2.4444444444444446,3820
1453,4,2,0,5,8,0,0,0.0,0.0,0,0,0,0,0,0.0,1635
1454,12,6,2,9,8,0,3,50.5,0.0,3,2,0,0,0,0.0,2655
1455,12,7,3,9,21,1,3,45.0,0.3333333333333333,0,2,0,0,1,1.0,2793
1456,17,7,4,9,8,1,4,53.75,0.25,3,3,0,0,1,0.75,2885
1457,17,7,5,9,8,2,4,51.6,0.4,3,3,0,0,2,1.2,2933
1458,1,0,0,0,8,0,0,0.0,0.0,0,0,0,0,0,0.0,1
1459,6,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,89
1460,8,1,1,3,12,1,0,21.0,1.0,0,0,0,0,1,3.0,111
1461,13,2,2,3,21,1,1,23.0,0.5,3,1,0,0,1,1.5,229
1462,16,3,3,4,20,2,1,24.333333333333332,0.6666666666666666,3,1,0,0,2,2.0,340
1463,20,4,4,4,21,3,1,42.5,0.75,3,1,0,0,3,2.25,457
1464,27,4,5,4,21,4,1,40.2,0.8,2,1,0,0,4,2.4,504
1465,5,2,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,84
1466,6,3,1,5,12,1,0,31.0,1.0,0,0,0,0,1,3.0,365
1467,11,3,3,5,20,1,6,45.666666666666664,0.3333333333333333,0,2,0,0,1,1.0,489
1468,13,3,4,5,8,1,10,44.25,0.25,3,3,0,0,1,0.75,531
1469,0,0,0,0,21,0,0,0.0,0.0,0,0,0,0,0,0.0,0
1470,7,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,397
1471,12,3,1,4,21,1,0,17.0,1.0,3,0,0,0,1,3.0,576
1472,15,4,2,7,20,2,0,25.0,1.0,1,0,0,0,2,3.0,824
1473,20,5,3,9,35,3,9,81.0,0.7000000000000001,2,0,1,0,2,2.3333333333333335,1176
1474,6,1,0,1,35,0,0,0.0,0.0,3,0,0,0,0,0.0,251
1475,8,2,1,2,12,1,0,42.0,1.0,1,0,0,0,1,3.0,448
1476,8,2,2,2,12,2,3,74.5,0.625,3,0,1,0,1,2.0,520
1477,16,6,3,3,21,3,3,63.666666666666664,0.75,2,0,1,0,2,2.3333333333333335,1172
1478,19,7,4,5,20,4,4,61.75,0.6875,1,0,1,1,2,2.25,1607
1479,23,9,5,8,8,5,6,74.8,0.6166666666666667,3,0,2,1,2,2.0,2350
1480,23,9,6,8,12,6,6,67.66666666666667,0.6805555555555557,1,0,2,1,3,2.1666666666666665,2379
1481,23,9,7,8,35,7,9,63.57142857142857,0.6190476190476192,3,0,3,1,3,2.0,2418
1482,23,9,8,8,8,8,9,60.875,0.6666666666666667,3,0,3,1,4,2.125,2459
1483,41,17,9,16,8,9,9,57.111111111111114,0.7037037037037037,0,0,3,1,5,2.2222222222222223,4684
1484,45,17,11,17,35,9,10,64.0,0.5757575757575758,0,2,3,1,5,1.8181818181818181,5037
1485,8,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,405
1486,11,3,1,3,20,1,0,57.0,1.0,3,0,0,0,1,3.0,853
1487,40,4,0,7,8,0,0,0.0,0.0,0,0,0,0,0,0.0,1009
1488,40,6,1,7,8,0,1,109.0,0.0,0,1,0,0,0,0.0,1156
1489,0,0,0,0,12,0,0,0.0,0.0,0,0,0,0,0,0.0,0
1490,8,2,1,1,21,0,6,125.0,0.0,2,1,0,0,0,0.0,428
1491,11,3,2,3,20,1,7,77.0,0.25,2,1,0,1,0,1.0,920
1492,1,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,153
1493,3,1,1,2,21,1,0,52.0,1.0,2,0,0,0,1,3.0,342
1494,4,3,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,176
1495,7,4,1,3,20,1,0,36.0,1.0,3,0,0,0,1,3.0,426
1496,4,0,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,246
1497,4,0,1,3,12,1,0,39.0,1.0,0,0,0,0,1,3.0,282
1498,16,3,2,3,35,1,1,44.0,0.5,3,1,0,0,1,1.5,517
1499,16,3,3,3,35,2,1,39.666666666666664,0.6666666666666666,2,1,0,0,2,2.0,538
1500,16,3,4,3,35,3,2,41.0,0.625,3,1,0,1,2,2.0,563
1501,16,3,5,3,35,4,2,38.6,0.7,3,1,0,1,3,2.2,589
1502,19,3,6,3,20,5,2,53.5,0.75,1,1,0,1,4,2.3333333333333335,667
1503,22,3,7,5,35,6,5,66.71428571428571,0.6785714285714286,3,1,1,1,4,2.142857142857143,1012
1504,22,3,8,5,35,7,5,61.875,0.71875,3,1,1,1,5,2.25,1038
1505,5,1,0,1,35,0,0,0.0,0.0,2,0,0,0,0,0.0,135
1506,12,3,1,4,21,1,1,35.0,0.5,3,0,0,1,0,2.0,358
1507,15,4,2,5,20,2,1,55.0,0.75,3,0,0,1,1,2.5,603
1508,17,6,3,8,8,3,1,55.333333333333336,0.8333333333333334,3,0,0,1,2,2.6666666666666665,1179
1509,17,7,4,8,12,4,1,51.0,0.875,0,0,0,1,3,2.75,1326
1510,20,9,5,9,21,4,5,51.0,0.7,3,1,0,1,3,2.2,1758
1511,5,1,0,3,35,0,0,0.0,0.0,1,0,0,0,0,0.0,2304
1512,7,2,1,4,12,1,2,51.0,0.3333333333333333,0,0,1,0,0,1.0,2777
1513,14,3,2,4,21,1,7,40.5,0.16666666666666666,0,1,1,0,0,0.5,3041
1514,17,4,3,7,20,1,8,32.333333333333336,0.1111111111111111,0,2,1,0,0,0.3333333333333333,3758
1515,30,6,4,9,21,1,11,35.75,0.08333333333333333,3,3,1,0,0,0.25,4760
1516,3,1,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,379
1517,5,3,2,3,21,1,0,17.0,0.5,1,1,0,0,1,1.5,582
1518,6,3,3,4,20,2,3,33.666666666666664,0.4166666666666667,1,1,1,0,1,1.3333333333333333,810
1519,8,3,4,4,35,3,5,57.0,0.3958333333333333,3,1,2,0,1,1.25,915
1520,8,4,0,4,21,0,0,0.0,0.0,3,0,0,0,0,0.0,1306
1521,5,3,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,685
1522,9,4,1,5,21,1,0,25.0,1.0,2,0,0,0,1,3.0,826
1523,6,2,0,1,21,0,0,0.0,0.0,0,0,0,0,0,0.0,224
1524,7,2,1,2,20,0,1,47.0,0.0,0,1,0,0,0,0.0,281
1525,3,1,0,1,21,0,0,0.0,0.0,2,0,0,0,0,0.0,65
1526,46,9,2,10,35,1,1,35.0,0.25,0,1,0,1,0,1.0,1516
1527,47,9,3,10,12,1,2,29.666666666666668,0.16666666666666666,0,2,0,1,0,0.6666666666666666,1535
1528,76,18,5,20,20,1,4,27.2,0.1,0,4,0,1,0,0.4,3378
1529,88,20,7,20,20,1,6,24.714285714285715,0.07142857142857142,0,6,0,1,0,0.2857142857142857,3499
1530,89,25,8,21,21,1,22,38.125,0.0625,3,7,0,1,0,0.25,3830
1531,90,25,9,21,20,2,22,36.666666666666664,0.16666666666666666,0,7,0,1,1,0.5555555555555556,3863
1532,100,28,10,22,20,2,35,43.8,0.15,0,8,0,1,1,0.5,4108
1533,104,29,11,24,12,2,42,49.18181818181818,0.13636363636363635,0,9,0,1,1,0.45454545454545453,4393
1534,105,30,12,26,35,2,43,46.916666666666664,0.125,0,10,0,1,1,0.4166666666666667,4589
1535,112,33,13,28,21,2,44,44.61538461538461,0.11538461538461539,2,11,0,1,1,0.38461538461538464,4797
1536,113,33,14,28,20,3,45,43.5,0.14285714285714285,0,11,0,2,1,0.5,4831
1537,122,34,15,31,20,3,48,42.46666666666667,0.13333333333333333,0,12,0,2,1,0.4666666666666667,5371
1538,125,35,16,33,21,3,51,41.9375,0.125,3,13,0,2,1,0.4375,5502
1539,128,37,17,35,12,4,51,41.411764705882355,0.17647058823529413,2,13,0,2,2,0.5882352941176471,5690
1540,129,37,18,35,20,5,52,40.77777777777778,0.19444444444444445,0,13,0,3,2,0.6666666666666666,5721
1541,138,38,19,35,21,5,63,42.578947368421055,0.18421052631578946,3,14,0,3,2,0.631578947368421,5832
1542,152,41,20,40,35,6,63,42.25,0.225,0,14,0,3,3,0.75,6383
1543,152,41,21,40,35,6,68,42.523809523809526,0.21428571428571427,0,15,0,3,3,0.7142857142857143,6425
1544,153,42,22,40,12,6,70,41.95454545454545,0.20454545454545456,0,16,0,3,3,0.6818181818181818,6474
1545,158,44,23,42,21,6,76,42.34782608695652,0.1956521739130435,2,17,0,3,3,0.6521739130434783,6689
1546,169,46,24,43,20,7,77,41.833333333333336,0.20833333333333334,0,17,0,4,3,0.7083333333333334,7081
1547,169,47,25,44,20,7,81,50.08,0.2,0,18,0,4,3,0.68,7482
1548,169,47,26,44,20,7,87,970.3846153846154,0.19230769230769232,1,19,0,4,3,0.6538461538461539,7552
1549,173,49,27,45,21,8,106,942.1481481481482,0.18703703703703703,2,19,1,4,3,0.6666666666666666,8077
1550,1,1,0,1,35,0,0,0.0,0.0,0,0,0,0,0,0.0,68
1551,3,4,2,5,8,0,1,317.0,0.0,0,2,0,0,0,0.0,270
1552,4,5,4,8,20,0,3,164.5,0.0,0,4,0,0,0,0.0,515
1553,5,6,5,9,35,0,4,140.2,0.0,0,5,0,0,0,0.0,598
1554,7,11,7,12,8,0,5,163.0,0.0,0,7,0,0,0,0.0,1155
1555,13,3,0,6,35,0,0,0.0,0.0,3,0,0,0,0,0.0,882
1556,14,3,1,6,12,1,0,57.0,1.0,0,0,0,0,1,3.0,923
1557,6,1,0,1,20,0,0,0.0,0.0,1,0,0,0,0,0.0,224
1558,8,1,1,1,21,1,2,53.0,0.3333333333333333,3,0,1,0,0,1.0,275
1559,8,1,2,1,21,2,2,49.5,0.6666666666666666,0,0,1,0,1,2.0,323
1560,10,13,0,8,20,0,0,0.0,0.0,1,0,0,0,0,0.0,1695
1561,8,0,0,4,35,0,0,0.0,0.0,3,0,0,0,0,0.0,1018
1562,8,0,1,4,35,1,0,29.0,1.0,2,0,0,0,1,3.0,1037
1563,8,0,2,4,35,2,1,44.5,0.75,2,0,0,1,1,2.5,1079
1564,8,0,3,4,35,3,2,41.666666666666664,0.6666666666666666,3,0,0,2,1,2.3333333333333335,1110
1565,8,0,4,4,35,4,2,40.25,0.75,3,0,0,2,2,2.5,1138
1566,8,0,5,4,35,5,2,38.0,0.8,3,0,0,2,3,2.6,1167
1567,9,0,6,4,12,6,2,34.0,0.8333333333333334,0,0,0,2,4,2.6666666666666665,1182
1568,20,3,0,6,12,0,0,0.0,0.0,2,0,0,0,0,0.0,606
1569,20,3,1,6,12,1,1,51.0,0.5,0,0,0,1,0,2.0,660
1570,22,3,2,6,20,1,5,36630.5,0.25,0,1,0,1,0,1.0,748
1571,5,1,0,2,21,0,0,0.0,0.0,3,0,0,0,0,0.0,80
1572,6,2,1,2,20,1,0,26.0,1.0,1,0,0,0,1,3.0,152
1573,8,5,2,2,8,2,2,34.0,0.6666666666666666,3,0,1,0,1,2.0,355
1574,10,5,3,2,35,3,2,30.666666666666668,0.7777777777777777,3,0,1,0,2,2.3333333333333335,387
1575,11,6,4,2,12,4,2,29.75,0.8333333333333333,3,0,1,0,3,2.5,427
1576,15,7,5,4,35,5,2,38.4,0.8666666666666666,3,0,1,0,4,2.6,633
1577,17,8,6,6,12,6,2,35.333333333333336,0.8888888888888888,3,0,1,0,5,2.6666666666666665,837
1578,19,13,7,10,8,7,2,36.57142857142857,0.9047619047619048,3,0,1,0,6,2.7142857142857144,1375
1579,24,15,9,11,21,8,2,32.22222222222222,0.8148148148148148,3,1,1,0,7,2.4444444444444446,1515
1580,27,16,10,13,20,9,2,31.3,0.8333333333333333,2,1,1,0,8,2.5,1561
1581,5,2,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,282
1582,6,3,1,0,20,1,0,27.0,1.0,3,0,0,0,1,3.0,414
1583,4,1,0,1,35,0,0,0.0,0.0,1,0,0,0,0,0.0,80
1584,5,1,1,1,12,1,2,107.0,0.3333333333333333,0,0,1,0,0,1.0,195
1585,3,0,0,0,12,0,0,0.0,0.0,0,0,0,0,0,0.0,3
1586,9,6,0,5,21,0,0,0.0,0.0,1,0,0,0,0,0.0,692
1587,10,7,1,7,20,1,2,44.0,0.3333333333333333,3,0,1,0,0,1.0,1023
1588,10,8,2,11,8,2,2,45.0,0.6666666666666666,3,0,1,0,1,2.0,1545
1589,10,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,176
1590,13,3,1,3,20,1,0,34.0,1.0,3,0,0,0,1,3.0,568
1591,17,6,2,7,8,2,0,42.5,1.0,3,0,0,0,2,3.0,1011
1592,27,7,3,9,35,3,0,36.666666666666664,1.0,3,0,0,0,3,3.0,1329
1593,29,9,4,11,12,4,0,32.0,1.0,3,0,0,0,4,3.0,1547
1594,7,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,103
1595,8,1,1,0,20,1,0,34.0,1.0,1,0,0,0,1,3.0,147
1596,7,1,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0.0,201
1597,21,8,1,4,8,0,5,121.0,0.0,3,1,0,0,0,0.0,833
1598,21,8,2,5,8,1,5,95.0,0.5,3,1,0,0,1,1.5,923
1599,26,11,3,11,35,2,5,68.66666666666667,0.6666666666666666,3,1,0,0,2,2.0,2423
1600,30,11,4,12,12,3,5,58.5,0.75,0,1,0,0,3,2.25,2541
1601,31,12,5,12,20,3,7,53.8,0.6,0,2,0,0,3,1.8,2733
1602,33,13,6,12,21,3,11,52.0,0.5,0,3,0,0,3,1.5,2800
1603,7,4,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,418
1604,9,6,1,4,21,1,0,32.0,1.0,2,0,0,0,1,3.0,620
1605,11,6,2,4,20,2,1,40.5,0.75,2,0,0,1,1,2.5,671
1606,13,7,3,4,35,3,2,57.0,0.6666666666666666,3,0,0,2,1,2.3333333333333335,776
1607,14,9,4,8,8,4,2,55.25,0.75,3,0,0,2,2,2.5,1298
1608,16,10,5,8,35,5,2,52.6,0.8,3,0,0,2,3,2.6,1397
1609,17,12,6,9,12,6,2,49.333333333333336,0.8333333333333334,0,0,0,2,4,2.6666666666666665,1679
1610,17,12,7,9,21,6,4,55.42857142857143,0.7142857142857143,3,1,0,2,4,2.2857142857142856,1738
1611,18,12,8,10,20,7,4,53.75,0.75,2,1,0,2,5,2.375,1819
1612,19,13,9,12,35,8,5,61.666666666666664,0.7222222222222222,3,1,0,3,5,2.3333333333333335,2081
1613,24,17,11,13,8,9,5,54.45454545454545,0.6818181818181818,3,2,0,3,6,2.1818181818181817,2526
1614,25,18,12,15,8,10,5,52.666666666666664,0.7083333333333334,3,2,0,3,7,2.25,2861
1615,29,18,13,15,35,11,5,50.69230769230769,0.7307692307692307,0,2,0,3,8,2.3076923076923075,2891
1616,30,18,14,15,12,11,6,47.857142857142854,0.6785714285714286,0,3,0,3,8,2.142857142857143,2900
1617,33,18,15,16,35,11,9,47.333333333333336,0.6333333333333333,3,4,0,3,8,2.0,2941
1618,34,18,16,17,12,12,9,46.4375,0.65625,0,4,0,3,9,2.0625,3097
1619,36,20,17,20,35,12,11,45.76470588235294,0.6176470588235294,3,5,0,3,9,1.9411764705882353,3807
1620,37,20,18,21,12,13,11,45.0,0.6388888888888888,0,5,0,3,10,2.0,4061
1621,3,3,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,655
1622,7,4,1,6,35,1,0,29.0,1.0,3,0,0,0,1,3.0,1078
1623,9,5,2,8,12,2,0,23.0,1.0,0,0,0,0,2,3.0,1570
1624,14,7,3,9,21,2,2,32.0,0.6666666666666666,3,1,0,0,2,2.0,1878
1625,14,7,4,10,21,3,2,33.5,0.75,3,1,0,0,3,2.25,2125
1626,20,8,5,11,21,4,2,31.4,0.8,3,1,0,0,4,2.4,2495
1627,21,8,6,12,20,5,2,31.333333333333332,0.8333333333333334,1,1,0,0,5,2.5,2543
1628,14,3,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,447
1629,16,4,1,3,35,1,0,29.0,1.0,3,0,0,0,1,3.0,602
1630,16,4,2,3,35,2,0,20.5,1.0,3,0,0,0,2,3.0,615
1631,17,5,3,4,12,3,0,18.0,1.0,0,0,0,0,3,3.0,691
1632,21,6,4,5,35,3,1,66.75,0.75,3,1,0,0,3,2.25,850
1633,22,7,5,5,12,4,1,58.2,0.8,0,1,0,0,4,2.4,972
1634,23,8,6,5,21,4,2,55.166666666666664,0.6666666666666666,1,2,0,0,4,2.0,1171
1635,25,8,7,5,20,5,4,52.0,0.619047619047619,0,2,1,0,4,1.8571428571428572,1219
1636,28,10,8,6,8,5,7,52.25,0.5416666666666666,3,3,1,0,4,1.625,1596
1637,31,11,9,7,35,6,7,48.77777777777778,0.5925925925925926,2,3,1,0,5,1.7777777777777777,1756
1638,39,13,10,11,20,7,8,46.0,0.5833333333333333,1,3,1,1,5,1.8,2412
1639,40,13,11,11,20,8,11,49.45454545454545,0.553030303030303,0,3,2,1,5,1.7272727272727273,2482
1640,41,14,12,12,21,8,16,49.583333333333336,0.5069444444444444,2,4,2,1,5,1.5833333333333333,2720
1641,46,16,13,14,8,9,17,48.30769230769231,0.5064102564102564,3,4,2,2,5,1.6153846153846154,3040
1642,46,16,14,14,8,10,17,46.642857142857146,0.5416666666666666,2,4,2,2,6,1.7142857142857142,3068
1643,49,19,15,16,21,11,18,45.733333333333334,0.5388888888888889,3,4,2,3,6,1.7333333333333334,3609
1644,50,20,16,17,35,12,18,45.4375,0.5677083333333333,3,4,2,3,7,1.8125,3835
1645,50,20,17,19,35,13,18,44.8235294117647,0.5931372549019607,3,4,2,3,8,1.8823529411764706,4029
1646,61,22,19,22,8,14,18,41.26315789473684,0.5833333333333333,3,5,2,3,9,1.8421052631578947,4357
1647,65,24,20,22,21,15,18,40.9,0.6041666666666666,3,5,2,3,10,1.9,4518
1648,68,25,21,26,35,16,18,40.95238095238095,0.6230158730158729,0,5,2,3,11,1.9523809523809523,5208
1649,69,25,22,26,8,16,20,42.81818181818182,0.5946969696969696,3,6,2,3,11,1.8636363636363635,5257
1650,75,26,23,28,12,17,20,42.47826086956522,0.6123188405797101,0,6,2,3,12,1.9130434782608696,5788
1651,3,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,3
1652,3,0,1,0,35,1,0,18.0,1.0,3,0,0,0,1,3.0,17
1653,4,0,2,1,12,2,0,13.5,1.0,1,0,0,0,2,3.0,219
1654,6,3,3,1,8,3,6,31.666666666666668,0.7142857142857143,3,0,1,0,2,2.3333333333333335,552
1655,8,4,4,1,21,4,6,30.5,0.7857142857142857,3,0,1,0,3,2.5,649
1656,10,4,5,1,20,5,6,29.4,0.8285714285714285,0,0,1,0,4,2.6,688
1657,12,4,6,2,12,5,17,45.833333333333336,0.6904761904761904,1,1,1,0,4,2.1666666666666665,896
1658,16,6,7,3,21,6,22,46.714285714285715,0.6156462585034014,3,1,2,0,4,2.0,1069
1659,17,6,8,3,20,7,22,45.25,0.6636904761904762,1,1,2,0,5,2.125,1117
1660,19,6,9,4,8,8,24,43.111111111111114,0.626984126984127,3,1,3,0,5,2.0,1153
1661,21,6,10,5,35,9,24,41.5,0.6642857142857143,3,1,3,0,6,2.1,1280
1662,25,6,11,6,35,10,24,38.27272727272727,0.6948051948051948,3,1,3,0,7,2.1818181818181817,1344
1663,26,6,12,6,12,11,24,35.916666666666664,0.7202380952380952,2,1,3,0,8,2.25,1358
1664,26,6,13,6,35,12,25,35.07692307692308,0.7032967032967032,3,1,3,1,8,2.230769230769231,1387
1665,27,6,14,6,35,13,25,33.92857142857143,0.7244897959183673,3,1,3,1,9,2.2857142857142856,1402
1666,27,6,15,6,12,14,25,32.6,0.7428571428571428,3,1,3,1,10,2.3333333333333335,1415
1667,27,6,16,6,12,15,25,32.0625,0.7589285714285714,3,1,3,1,11,2.375,1444
1668,31,10,17,8,8,16,25,31.235294117647058,0.7731092436974789,3,1,3,1,12,2.411764705882353,2065
1669,17,5,0,7,35,0,0,0.0,0.0,0,0,0,0,0,0.0,1922
1670,17,5,1,7,35,0,3,65.0,0.0,0,1,0,0,0,0.0,1969
1671,1,1,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,83
1672,2,2,1,1,12,1,0,24.0,1.0,0,0,0,0,1,3.0,407
1673,2,2,2,1,8,1,6,106.0,0.5,3,1,0,0,1,1.5,599
1674,4,1,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,131
1675,4,1,1,2,8,1,0,42.0,1.0,3,0,0,0,1,3.0,184
1676,5,4,2,5,8,2,0,36.0,1.0,3,0,0,0,2,3.0,749
1677,5,4,3,5,8,3,0,33.0,1.0,3,0,0,0,3,3.0,781
1678,23,6,5,12,35,4,0,32.8,0.8,0,1,0,0,4,2.4,1782
1679,23,6,6,12,35,4,1,32.666666666666664,0.6666666666666666,0,2,0,0,4,2.0,1811
1680,3,0,0,0,35,0,0,0.0,0.0,0,0,0,0,0,0.0,3
1681,8,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,23
1682,16,3,1,2,21,1,0,59.0,1.0,3,0,0,0,1,3.0,238
1683,17,5,2,4,20,2,0,42.0,1.0,3,0,0,0,2,3.0,605
1684,19,8,3,8,8,3,0,51.0,1.0,3,0,0,0,3,3.0,1013
1685,21,9,4,9,35,4,0,44.0,1.0,3,0,0,0,4,3.0,1193
1686,5,1,0,2,35,0,0,0.0,0.0,2,0,0,0,0,0.0,276
1687,5,0,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,138
1688,6,1,1,5,12,1,0,113.0,1.0,0,0,0,0,1,3.0,719
1689,9,1,2,6,21,1,2,81.5,0.5,3,1,0,0,1,1.5,830
1690,2,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,44
1691,4,2,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,518
1692,9,4,1,5,8,1,0,49.0,1.0,3,0,0,0,1,3.0,833
1693,9,4,2,5,8,2,0,55.0,1.0,3,0,0,0,2,3.0,866
1694,3,3,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,444
1695,19,2,0,5,35,0,0,0.0,0.0,3,0,0,0,0,0.0,1423
1696,27,3,1,7,21,1,0,22.0,1.0,0,0,0,0,1,3.0,1565
1697,43,4,2,8,12,1,3,34.5,0.5,1,1,0,0,1,1.5,1798
1698,43,4,3,8,12,2,6,33.666666666666664,0.4166666666666667,1,1,1,0,1,1.3333333333333333,1839
1699,45,5,4,10,8,3,8,30.75,0.3958333333333333,3,1,2,0,1,1.25,2660
1700,45,5,5,10,8,4,8,30.0,0.5166666666666666,3,1,2,0,2,1.6,2689
1701,45,5,6,10,8,5,8,28.5,0.5972222222222222,2,1,2,0,3,1.8333333333333333,2736
1702,45,5,7,10,8,6,9,30.0,0.5833333333333333,3,1,2,1,3,1.8571428571428572,2799
1703,45,5,8,10,8,7,9,29.125,0.6354166666666666,2,1,2,1,4,2.0,2841
1704,45,5,9,10,8,8,10,30.11111111111111,0.6203703703703703,3,1,2,2,4,2.0,2902
1705,45,5,10,10,8,9,10,30.1,0.6583333333333333,3,1,2,2,5,2.1,2933
1706,51,6,11,10,21,10,10,29.09090909090909,0.6893939393939393,1,1,2,2,6,2.1818181818181817,3080
1707,55,6,12,12,8,11,12,30.166666666666668,0.6597222222222222,3,1,3,2,6,2.0833333333333335,3142
1708,39,7,0,8,21,0,0,0.0,0.0,1,0,0,0,0,0.0,1415
1709,39,7,1,8,21,1,2,69.0,0.3333333333333333,3,0,1,0,0,1.0,1493
1710,42,8,2,11,35,2,2,50.0,0.6666666666666666,0,0,1,0,1,2.0,2160
1711,42,8,3,11,35,2,3,278.0,0.4444444444444444,0,1,1,0,1,1.3333333333333333,2217
1712,46,9,5,12,35,2,5,176.4,0.26666666666666666,0,3,1,0,1,0.8,2380
1713,51,11,6,14,20,2,6,153.66666666666666,0.2222222222222222,0,4,1,0,1,0.6666666666666666,2713
1714,57,11,7,16,35,2,7,136.42857142857142,0.19047619047619047,3,5,1,0,1,0.5714285714285714,3031
1715,63,11,8,17,35,3,7,122.75,0.29166666666666663,1,5,1,0,2,0.875,3171
1716,69,15,10,22,21,4,10,105.6,0.2583333333333333,3,6,2,0,2,0.8,3998
1717,69,15,11,22,20,5,10,98.54545454545455,0.32575757575757575,0,6,2,0,3,1.0,4033
